date_time,traffic,baseline,is_holiday,hour,alert_status
2018-04-30 07:00:00,6633,4740,0,7,NORMAL
2018-04-30 08:00:00,5724,4620,0,8,NORMAL
2018-04-30 09:00:00,5171,4419,0,9,NORMAL
2018-04-30 10:00:00,4523,4245,0,10,NORMAL
2018-04-30 11:00:00,4619,4506,0,11,NORMAL
2018-04-30 12:00:00,4825,4738,0,12,NORMAL
2018-04-30 13:00:00,4837,4763,0,13,NORMAL
2018-04-30 14:00:00,5147,4965,0,14,NORMAL
2018-04-30 15:00:00,5792,5274,0,15,NORMAL
2018-04-30 16:00:00,6901,5680,0,16,NORMAL
2018-04-30 17:00:00,6184,5318,0,17,NORMAL
2018-04-30 18:00:00,4568,4306,0,18,NORMAL
2018-04-30 19:00:00,3259,3346,0,19,NORMAL
2018-04-30 20:00:00,2673,2895,0,20,NORMAL
2018-04-30 21:00:00,2329,2703,0,21,NORMAL
2018-04-30 22:00:00,1594,2240,0,22,NORMAL
2018-04-30 23:00:00,1061,1525,0,23,NORMAL
2018-05-01 00:00:00,576,896,0,0,NORMAL
2018-05-01 01:00:00,395,577,0,1,NORMAL
2018-05-01 02:00:00,275,457,0,2,NORMAL
2018-05-01 03:00:00,370,457,0,3,NORMAL
2018-05-01 04:00:00,916,804,0,4,NORMAL
2018-05-01 05:00:00,2893,2173,0,5,NORMAL
2018-05-01 06:00:00,5653,4111,0,6,NORMAL
2018-05-01 07:00:00,6046,4740,0,7,NORMAL
2018-05-01 08:00:00,6140,4620,0,8,NORMAL
2018-05-01 09:00:00,5420,4419,0,9,NORMAL
2018-05-01 10:00:00,4468,4245,0,10,NORMAL
2018-05-01 11:00:00,4473,4506,0,11,NORMAL
2018-05-01 12:00:00,5111,4738,0,12,NORMAL
2018-05-01 13:00:00,4988,4763,0,13,NORMAL
2018-05-01 14:00:00,4926,4965,0,14,NORMAL
2018-05-01 15:00:00,5802,5274,0,15,NORMAL
2018-05-01 16:00:00,6900,5680,0,16,NORMAL
2018-05-01 17:00:00,6410,5318,0,17,NORMAL
2018-05-01 18:00:00,4866,4306,0,18,NORMAL
2018-05-01 19:00:00,3411,3346,0,19,NORMAL
2018-05-01 20:00:00,2907,2895,0,20,NORMAL
2018-05-01 21:00:00,2287,2703,0,21,NORMAL
2018-05-01 22:00:00,1438,2240,0,22,NORMAL
2018-05-01 23:00:00,1093,1525,0,23,NORMAL
2018-05-02 00:00:00,517,896,0,0,NORMAL
2018-05-02 01:00:00,324,577,0,1,NORMAL
2018-05-02 02:00:00,253,457,0,2,NORMAL
2018-05-02 03:00:00,351,457,0,3,NORMAL
2018-05-02 04:00:00,915,804,0,4,NORMAL
2018-05-02 05:00:00,2959,2173,0,5,NORMAL
2018-05-02 06:00:00,5910,4111,0,6,NORMAL
2018-05-02 07:00:00,6606,4740,0,7,NORMAL
2018-05-02 08:00:00,5676,4620,0,8,NORMAL
2018-05-02 09:00:00,5638,4419,0,9,NORMAL
2018-05-02 10:00:00,4815,4245,0,10,NORMAL
2018-05-02 11:00:00,4999,4506,0,11,NORMAL
2018-05-02 12:00:00,5088,4738,0,12,NORMAL
2018-05-02 13:00:00,5034,4763,0,13,NORMAL
2018-05-02 14:00:00,5179,4965,0,14,NORMAL
2018-05-02 15:00:00,5913,5274,0,15,NORMAL
2018-05-02 16:00:00,6935,5680,0,16,NORMAL
2018-05-02 17:00:00,6291,5318,0,17,NORMAL
2018-05-02 18:00:00,4763,4306,0,18,NORMAL
2018-05-02 19:00:00,3518,3346,0,19,NORMAL
2018-05-02 20:00:00,3114,2895,0,20,NORMAL
2018-05-02 21:00:00,2634,2703,0,21,NORMAL
2018-05-02 22:00:00,1721,2240,0,22,NORMAL
2018-05-02 23:00:00,1074,1525,0,23,NORMAL
2018-05-03 00:00:00,591,896,0,0,NORMAL
2018-05-03 01:00:00,373,577,0,1,NORMAL
2018-05-03 02:00:00,259,457,0,2,NORMAL
2018-05-03 03:00:00,345,457,0,3,NORMAL
2018-05-03 04:00:00,937,804,0,4,NORMAL
2018-05-03 05:00:00,3025,2173,0,5,NORMAL
2018-05-03 06:00:00,5893,4111,0,6,NORMAL
2018-05-03 07:00:00,6457,4740,0,7,NORMAL
2018-05-03 08:00:00,6084,4620,0,8,NORMAL
2018-05-03 09:00:00,5289,4419,0,9,NORMAL
2018-05-03 10:00:00,4763,4245,0,10,NORMAL
2018-05-03 11:00:00,4987,4506,0,11,NORMAL
2018-05-03 12:00:00,5210,4738,0,12,NORMAL
2018-05-03 13:00:00,5332,4763,0,13,NORMAL
2018-05-03 14:00:00,5462,4965,0,14,NORMAL
2018-05-03 15:00:00,6103,5274,0,15,NORMAL
2018-05-03 16:00:00,6977,5680,0,16,NORMAL
2018-05-03 17:00:00,6630,5318,0,17,NORMAL
2018-05-03 18:00:00,5019,4306,0,18,NORMAL
2018-05-03 19:00:00,3664,3346,0,19,NORMAL
2018-05-03 20:00:00,3325,2895,0,20,NORMAL
2018-05-03 21:00:00,2716,2703,0,21,NORMAL
2018-05-03 22:00:00,1918,2240,0,22,NORMAL
2018-05-03 23:00:00,1308,1525,0,23,NORMAL
2018-05-04 00:00:00,655,896,0,0,NORMAL
2018-05-04 01:00:00,393,577,0,1,NORMAL
2018-05-04 02:00:00,338,457,0,2,NORMAL
2018-05-04 03:00:00,409,457,0,3,NORMAL
2018-05-04 04:00:00,882,804,0,4,NORMAL
2018-05-04 05:00:00,2841,2173,0,5,NORMAL
2018-05-04 06:00:00,5503,4111,0,6,NORMAL
2018-05-04 07:00:00,6587,4740,0,7,NORMAL
2018-05-04 08:00:00,5771,4620,0,8,NORMAL
2018-05-04 09:00:00,5156,4419,0,9,NORMAL
2018-05-04 10:00:00,4982,4245,0,10,NORMAL
2018-05-04 11:00:00,5275,4506,0,11,NORMAL
2018-05-04 12:00:00,5528,4738,0,12,NORMAL
2018-05-04 13:00:00,5557,4763,0,13,NORMAL
2018-05-04 14:00:00,5869,4965,0,14,NORMAL
2018-05-04 15:00:00,6262,5274,0,15,NORMAL
2018-05-04 16:00:00,6662,5680,0,16,NORMAL
2018-05-04 17:00:00,6014,5318,0,17,NORMAL
2018-05-04 18:00:00,5024,4306,0,18,NORMAL
2018-05-04 19:00:00,4000,3346,0,19,NORMAL
2018-05-04 20:00:00,3541,2895,0,20,NORMAL
2018-05-04 21:00:00,3323,2703,0,21,NORMAL
2018-05-04 22:00:00,2718,2240,0,22,NORMAL
2018-05-04 23:00:00,2103,1525,0,23,NORMAL
2018-05-05 00:00:00,1446,896,0,0,HIGH_ALERT
2018-05-05 01:00:00,691,577,0,1,NORMAL
2018-05-05 02:00:00,518,457,0,2,NORMAL
2018-05-05 03:00:00,345,457,0,3,NORMAL
2018-05-05 04:00:00,399,804,0,4,LOW_ALERT
2018-05-05 05:00:00,687,2173,0,5,LOW_ALERT
2018-05-05 06:00:00,1382,4111,0,6,LOW_ALERT
2018-05-05 07:00:00,2248,4740,0,7,LOW_ALERT
2018-05-05 08:00:00,3095,4620,0,8,NORMAL
2018-05-05 09:00:00,3848,4419,0,9,NORMAL
2018-05-05 10:00:00,3915,4245,0,10,NORMAL
2018-05-05 11:00:00,4280,4506,0,11,NORMAL
2018-05-05 12:00:00,4775,4738,0,12,NORMAL
2018-05-05 13:00:00,4730,4763,0,13,NORMAL
2018-05-05 14:00:00,4394,4965,0,14,NORMAL
2018-05-05 15:00:00,4699,5274,0,15,NORMAL
2018-05-05 16:00:00,4580,5680,0,16,NORMAL
2018-05-05 17:00:00,4539,5318,0,17,NORMAL
2018-05-05 18:00:00,4156,4306,0,18,NORMAL
2018-05-05 19:00:00,3146,3346,0,19,NORMAL
2018-05-05 20:00:00,2767,2895,0,20,NORMAL
2018-05-05 21:00:00,2922,2703,0,21,NORMAL
2018-05-05 22:00:00,3145,2240,0,22,NORMAL
2018-05-05 23:00:00,2432,1525,0,23,HIGH_ALERT
2018-05-06 00:00:00,1674,896,0,0,HIGH_ALERT
2018-05-06 01:00:00,784,577,0,1,NORMAL
2018-05-06 02:00:00,509,457,0,2,NORMAL
2018-05-06 03:00:00,346,457,0,3,NORMAL
2018-05-06 04:00:00,269,804,0,4,LOW_ALERT
2018-05-06 05:00:00,459,2173,0,5,LOW_ALERT
2018-05-06 06:00:00,998,4111,0,6,LOW_ALERT
2018-05-06 07:00:00,1332,4740,0,7,LOW_ALERT
2018-05-06 08:00:00,2390,4620,0,8,NORMAL
2018-05-06 09:00:00,3000,4419,0,9,NORMAL
2018-05-06 10:00:00,3568,4245,0,10,NORMAL
2018-05-06 11:00:00,3914,4506,0,11,NORMAL
2018-05-06 12:00:00,4053,4738,0,12,NORMAL
2018-05-06 13:00:00,4237,4763,0,13,NORMAL
2018-05-06 14:00:00,4295,4965,0,14,NORMAL
2018-05-06 15:00:00,4332,5274,0,15,NORMAL
2018-05-06 16:00:00,4181,5680,0,16,NORMAL
2018-05-06 17:00:00,3739,5318,0,17,NORMAL
2018-05-06 18:00:00,3778,4306,0,18,NORMAL
2018-05-06 19:00:00,3041,3346,0,19,NORMAL
2018-05-06 20:00:00,2658,2895,0,20,NORMAL
2018-05-06 21:00:00,2350,2703,0,21,NORMAL
2018-05-06 22:00:00,1717,2240,0,22,NORMAL
2018-05-06 23:00:00,1248,1525,0,23,NORMAL
2018-05-07 00:00:00,597,896,0,0,NORMAL
2018-05-07 01:00:00,353,577,0,1,NORMAL
2018-05-07 02:00:00,244,457,0,2,NORMAL
2018-05-07 03:00:00,326,457,0,3,NORMAL
2018-05-07 04:00:00,875,804,0,4,NORMAL
2018-05-07 05:00:00,2729,2173,0,5,NORMAL
2018-05-07 06:00:00,5780,4111,0,6,NORMAL
2018-05-07 07:00:00,6339,4740,0,7,NORMAL
2018-05-07 08:00:00,5793,4620,0,8,NORMAL
2018-05-07 09:00:00,4932,4419,0,9,NORMAL
2018-05-07 10:00:00,4369,4245,0,10,NORMAL
2018-05-07 11:00:00,4608,4506,0,11,NORMAL
2018-05-07 12:00:00,4792,4738,0,12,NORMAL
2018-05-07 13:00:00,4815,4763,0,13,NORMAL
2018-05-07 14:00:00,4969,4965,0,14,NORMAL
2018-05-07 15:00:00,5799,5274,0,15,NORMAL
2018-05-07 16:00:00,6663,5680,0,16,NORMAL
2018-05-07 17:00:00,6197,5318,0,17,NORMAL
2018-05-07 18:00:00,4502,4306,0,18,NORMAL
2018-05-07 19:00:00,3292,3346,0,19,NORMAL
2018-05-07 20:00:00,2791,2895,0,20,NORMAL
2018-05-07 21:00:00,2494,2703,0,21,NORMAL
2018-05-07 22:00:00,1591,2240,0,22,NORMAL
2018-05-07 23:00:00,1010,1525,0,23,NORMAL
2018-05-08 00:00:00,585,896,0,0,NORMAL
2018-05-08 01:00:00,356,577,0,1,NORMAL
2018-05-08 02:00:00,264,457,0,2,NORMAL
2018-05-08 03:00:00,331,457,0,3,NORMAL
2018-05-08 04:00:00,868,804,0,4,NORMAL
2018-05-08 05:00:00,2849,2173,0,5,NORMAL
2018-05-08 06:00:00,5958,4111,0,6,NORMAL
2018-05-08 07:00:00,6651,4740,0,7,NORMAL
2018-05-08 08:00:00,6203,4620,0,8,NORMAL
2018-05-08 09:00:00,5428,4419,0,9,NORMAL
2018-05-08 10:00:00,4500,4245,0,10,NORMAL
2018-05-08 11:00:00,4614,4506,0,11,NORMAL
2018-05-08 12:00:00,4601,4738,0,12,NORMAL
2018-05-08 13:00:00,4583,4763,0,13,NORMAL
2018-05-08 14:00:00,5196,4965,0,14,NORMAL
2018-05-08 15:00:00,5855,5274,0,15,NORMAL
2018-05-08 16:00:00,6578,5680,0,16,NORMAL
2018-05-08 17:00:00,6279,5318,0,17,NORMAL
2018-05-08 18:00:00,4545,4306,0,18,NORMAL
2018-05-08 19:00:00,3274,3346,0,19,NORMAL
2018-05-08 20:00:00,3044,2895,0,20,NORMAL
2018-05-08 21:00:00,2334,2703,0,21,NORMAL
2018-05-08 22:00:00,1513,2240,0,22,NORMAL
2018-05-08 23:00:00,1027,1525,0,23,NORMAL
2018-05-09 00:00:00,516,896,0,0,NORMAL
2018-05-09 01:00:00,319,577,0,1,NORMAL
2018-05-09 02:00:00,261,457,0,2,NORMAL
2018-05-09 03:00:00,340,457,0,3,NORMAL
2018-05-09 04:00:00,885,804,0,4,NORMAL
2018-05-09 05:00:00,2881,2173,0,5,NORMAL
2018-05-09 06:00:00,6008,4111,0,6,NORMAL
2018-05-09 07:00:00,6523,4740,0,7,NORMAL
2018-05-09 08:00:00,6254,4620,0,8,NORMAL
2018-05-09 09:00:00,5210,4419,0,9,NORMAL
2018-05-09 10:00:00,4720,4245,0,10,NORMAL
2018-05-09 11:00:00,4693,4506,0,11,NORMAL
2018-05-09 12:00:00,4840,4738,0,12,NORMAL
2018-05-09 13:00:00,4933,4763,0,13,NORMAL
2018-05-09 14:00:00,5109,4965,0,14,NORMAL
2018-05-09 15:00:00,6159,5274,0,15,NORMAL
2018-05-09 16:00:00,6844,5680,0,16,NORMAL
2018-05-09 17:00:00,6436,5318,0,17,NORMAL
2018-05-09 18:00:00,4768,4306,0,18,NORMAL
2018-05-09 19:00:00,3511,3346,0,19,NORMAL
2018-05-09 20:00:00,3287,2895,0,20,NORMAL
2018-05-09 21:00:00,2734,2703,0,21,NORMAL
2018-05-09 22:00:00,1736,2240,0,22,NORMAL
2018-05-09 23:00:00,1466,1525,0,23,NORMAL
2018-05-10 00:00:00,633,896,0,0,NORMAL
2018-05-10 01:00:00,364,577,0,1,NORMAL
2018-05-10 02:00:00,270,457,0,2,NORMAL
2018-05-10 03:00:00,374,457,0,3,NORMAL
2018-05-10 04:00:00,928,804,0,4,NORMAL
2018-05-10 05:00:00,2881,2173,0,5,NORMAL
2018-05-10 06:00:00,5840,4111,0,6,NORMAL
2018-05-10 07:00:00,6197,4740,0,7,NORMAL
2018-05-10 08:00:00,5690,4620,0,8,NORMAL
2018-05-10 09:00:00,5568,4419,0,9,NORMAL
2018-05-10 10:00:00,4691,4245,0,10,NORMAL
2018-05-10 11:00:00,5120,4506,0,11,NORMAL
2018-05-10 12:00:00,5268,4738,0,12,NORMAL
2018-05-10 13:00:00,5140,4763,0,13,NORMAL
2018-05-10 14:00:00,5599,4965,0,14,NORMAL
2018-05-10 15:00:00,6364,5274,0,15,NORMAL
2018-05-10 16:00:00,7074,5680,0,16,NORMAL
2018-05-10 17:00:00,6722,5318,0,17,NORMAL
2018-05-10 18:00:00,5110,4306,0,18,NORMAL
2018-05-10 19:00:00,3824,3346,0,19,NORMAL
2018-05-10 20:00:00,3310,2895,0,20,NORMAL
2018-05-10 21:00:00,2906,2703,0,21,NORMAL
2018-05-10 22:00:00,2014,2240,0,22,NORMAL
2018-05-10 23:00:00,1287,1525,0,23,NORMAL
2018-05-11 00:00:00,660,896,0,0,NORMAL
2018-05-11 01:00:00,379,577,0,1,NORMAL
2018-05-11 02:00:00,302,457,0,2,NORMAL
2018-05-11 03:00:00,342,457,0,3,NORMAL
2018-05-11 04:00:00,814,804,0,4,NORMAL
2018-05-11 05:00:00,2640,2173,0,5,NORMAL
2018-05-11 06:00:00,5561,4111,0,6,NORMAL
2018-05-11 07:00:00,6472,4740,0,7,NORMAL
2018-05-11 08:00:00,5594,4620,0,8,NORMAL
2018-05-11 09:00:00,5189,4419,0,9,NORMAL
2018-05-11 10:00:00,4978,4245,0,10,NORMAL
2018-05-11 11:00:00,5292,4506,0,11,NORMAL
2018-05-11 12:00:00,5530,4738,0,12,NORMAL
2018-05-11 13:00:00,5323,4763,0,13,NORMAL
2018-05-11 14:00:00,5648,4965,0,14,NORMAL
2018-05-11 15:00:00,6354,5274,0,15,NORMAL
2018-05-11 16:00:00,6858,5680,0,16,NORMAL
2018-05-11 17:00:00,5773,5318,0,17,NORMAL
2018-05-11 18:00:00,5138,4306,0,18,NORMAL
2018-05-11 19:00:00,3863,3346,0,19,NORMAL
2018-05-11 20:00:00,3108,2895,0,20,NORMAL
2018-05-11 21:00:00,3134,2703,0,21,NORMAL
2018-05-11 22:00:00,2436,2240,0,22,NORMAL
2018-05-11 23:00:00,1740,1525,0,23,NORMAL
2018-05-12 00:00:00,1107,896,0,0,NORMAL
2018-05-12 01:00:00,642,577,0,1,NORMAL
2018-05-12 02:00:00,427,457,0,2,NORMAL
2018-05-12 03:00:00,482,457,0,3,NORMAL
2018-05-12 04:00:00,440,804,0,4,NORMAL
2018-05-12 05:00:00,809,2173,0,5,LOW_ALERT
2018-05-12 06:00:00,1428,4111,0,6,LOW_ALERT
2018-05-12 07:00:00,2113,4740,0,7,LOW_ALERT
2018-05-12 08:00:00,3110,4620,0,8,NORMAL
2018-05-12 09:00:00,3792,4419,0,9,NORMAL
2018-05-12 10:00:00,4455,4245,0,10,NORMAL
2018-05-12 11:00:00,4818,4506,0,11,NORMAL
2018-05-12 12:00:00,5167,4738,0,12,NORMAL
2018-05-12 13:00:00,4769,4763,0,13,NORMAL
2018-05-12 14:00:00,4631,4965,0,14,NORMAL
2018-05-12 15:00:00,4283,5274,0,15,NORMAL
2018-05-12 16:00:00,4148,5680,0,16,NORMAL
2018-05-12 17:00:00,3972,5318,0,17,NORMAL
2018-05-12 18:00:00,3736,4306,0,18,NORMAL
2018-05-12 19:00:00,3060,3346,0,19,NORMAL
2018-05-12 20:00:00,2718,2895,0,20,NORMAL
2018-05-12 21:00:00,2727,2703,0,21,NORMAL
2018-05-12 22:00:00,2527,2240,0,22,NORMAL
2018-05-12 23:00:00,2033,1525,0,23,NORMAL
2018-05-13 00:00:00,1191,896,0,0,NORMAL
2018-05-13 01:00:00,756,577,0,1,NORMAL
2018-05-13 02:00:00,622,457,0,2,NORMAL
2018-05-13 03:00:00,353,457,0,3,NORMAL
2018-05-13 04:00:00,342,804,0,4,LOW_ALERT
2018-05-13 05:00:00,460,2173,0,5,LOW_ALERT
2018-05-13 06:00:00,868,4111,0,6,LOW_ALERT
2018-05-13 07:00:00,1304,4740,0,7,LOW_ALERT
2018-05-13 08:00:00,1965,4620,0,8,LOW_ALERT
2018-05-13 09:00:00,3117,4419,0,9,NORMAL
2018-05-13 10:00:00,3725,4245,0,10,NORMAL
2018-05-13 11:00:00,3983,4506,0,11,NORMAL
2018-05-13 12:00:00,4088,4738,0,12,NORMAL
2018-05-13 13:00:00,4184,4763,0,13,NORMAL
2018-05-13 14:00:00,4091,4965,0,14,NORMAL
2018-05-13 15:00:00,4072,5274,0,15,NORMAL
2018-05-13 16:00:00,4169,5680,0,16,NORMAL
2018-05-13 17:00:00,3827,5318,0,17,NORMAL
2018-05-13 18:00:00,3555,4306,0,18,NORMAL
2018-05-13 19:00:00,3256,3346,0,19,NORMAL
2018-05-13 20:00:00,3049,2895,0,20,NORMAL
2018-05-13 21:00:00,2586,2703,0,21,NORMAL
2018-05-13 22:00:00,1759,2240,0,22,NORMAL
2018-05-13 23:00:00,1077,1525,0,23,NORMAL
2018-05-14 00:00:00,598,896,0,0,NORMAL
2018-05-14 01:00:00,366,577,0,1,NORMAL
2018-05-14 02:00:00,243,457,0,2,NORMAL
2018-05-14 03:00:00,308,457,0,3,NORMAL
2018-05-14 04:00:00,875,804,0,4,NORMAL
2018-05-14 05:00:00,2816,2173,0,5,NORMAL
2018-05-14 06:00:00,5792,4111,0,6,NORMAL
2018-05-14 07:00:00,6559,4740,0,7,NORMAL
2018-05-14 08:00:00,5870,4620,0,8,NORMAL
2018-05-14 09:00:00,5052,4419,0,9,NORMAL
2018-05-14 10:00:00,4392,4245,0,10,NORMAL
2018-05-14 11:00:00,4573,4506,0,11,NORMAL
2018-05-14 12:00:00,4794,4738,0,12,NORMAL
2018-05-14 13:00:00,4831,4763,0,13,NORMAL
2018-05-14 14:00:00,5025,4965,0,14,NORMAL
2018-05-14 15:00:00,5598,5274,0,15,NORMAL
2018-05-14 16:00:00,6463,5680,0,16,NORMAL
2018-05-14 17:00:00,5971,5318,0,17,NORMAL
2018-05-14 18:00:00,4545,4306,0,18,NORMAL
2018-05-14 19:00:00,3113,3346,0,19,NORMAL
2018-05-14 20:00:00,2681,2895,0,20,NORMAL
2018-05-14 21:00:00,2293,2703,0,21,NORMAL
2018-05-14 22:00:00,2107,2240,0,22,NORMAL
2018-05-14 23:00:00,1022,1525,0,23,NORMAL
2018-05-15 00:00:00,555,896,0,0,NORMAL
2018-05-15 01:00:00,309,577,0,1,NORMAL
2018-05-15 02:00:00,248,457,0,2,NORMAL
2018-05-15 03:00:00,349,457,0,3,NORMAL
2018-05-15 04:00:00,934,804,0,4,NORMAL
2018-05-15 05:00:00,3020,2173,0,5,NORMAL
2018-05-15 06:00:00,5914,4111,0,6,NORMAL
2018-05-15 07:00:00,6264,4740,0,7,NORMAL
2018-05-15 08:00:00,5433,4620,0,8,NORMAL
2018-05-15 09:00:00,5399,4419,0,9,NORMAL
2018-05-15 10:00:00,4528,4245,0,10,NORMAL
2018-05-15 11:00:00,4808,4506,0,11,NORMAL
2018-05-15 12:00:00,4967,4738,0,12,NORMAL
2018-05-15 13:00:00,5017,4763,0,13,NORMAL
2018-05-15 14:00:00,5380,4965,0,14,NORMAL
2018-05-15 15:00:00,6033,5274,0,15,NORMAL
2018-05-15 16:00:00,6888,5680,0,16,NORMAL
2018-05-15 17:00:00,6548,5318,0,17,NORMAL
2018-05-15 18:00:00,4953,4306,0,18,NORMAL
2018-05-15 19:00:00,3602,3346,0,19,NORMAL
2018-05-15 20:00:00,3050,2895,0,20,NORMAL
2018-05-15 21:00:00,2773,2703,0,21,NORMAL
2018-05-15 22:00:00,3335,2240,0,22,NORMAL
2018-05-15 23:00:00,2286,1525,0,23,NORMAL
2018-05-16 00:00:00,720,896,0,0,NORMAL
2018-05-16 01:00:00,442,577,0,1,NORMAL
2018-05-16 02:00:00,352,457,0,2,NORMAL
2018-05-16 03:00:00,367,457,0,3,NORMAL
2018-05-16 04:00:00,895,804,0,4,NORMAL
2018-05-16 05:00:00,3014,2173,0,5,NORMAL
2018-05-16 06:00:00,5844,4111,0,6,NORMAL
2018-05-16 07:00:00,5988,4740,0,7,NORMAL
2018-05-16 08:00:00,5293,4620,0,8,NORMAL
2018-05-16 09:00:00,5122,4419,0,9,NORMAL
2018-05-16 10:00:00,4941,4245,0,10,NORMAL
2018-05-16 11:00:00,5110,4506,0,11,NORMAL
2018-05-16 12:00:00,5042,4738,0,12,NORMAL
2018-05-16 13:00:00,4952,4763,0,13,NORMAL
2018-05-16 14:00:00,5286,4965,0,14,NORMAL
2018-05-16 15:00:00,5871,5274,0,15,NORMAL
2018-05-16 16:00:00,6775,5680,0,16,NORMAL
2018-05-16 17:00:00,6123,5318,0,17,NORMAL
2018-05-16 18:00:00,4717,4306,0,18,NORMAL
2018-05-16 19:00:00,3697,3346,0,19,NORMAL
2018-05-16 20:00:00,3387,2895,0,20,NORMAL
2018-05-16 21:00:00,3187,2703,0,21,NORMAL
2018-05-16 22:00:00,2443,2240,0,22,NORMAL
2018-05-16 23:00:00,2291,1525,0,23,HIGH_ALERT
2018-05-17 00:00:00,684,896,0,0,NORMAL
2018-05-17 01:00:00,495,577,0,1,NORMAL
2018-05-17 02:00:00,294,457,0,2,NORMAL
2018-05-17 03:00:00,364,457,0,3,NORMAL
2018-05-17 04:00:00,929,804,0,4,NORMAL
2018-05-17 05:00:00,2935,2173,0,5,NORMAL
2018-05-17 06:00:00,5846,4111,0,6,NORMAL
2018-05-17 07:00:00,6323,4740,0,7,NORMAL
2018-05-17 08:00:00,5494,4620,0,8,NORMAL
2018-05-17 09:00:00,5299,4419,0,9,NORMAL
2018-05-17 10:00:00,4444,4245,0,10,NORMAL
2018-05-17 11:00:00,4913,4506,0,11,NORMAL
2018-05-17 12:00:00,5120,4738,0,12,NORMAL
2018-05-17 13:00:00,5096,4763,0,13,NORMAL
2018-05-17 14:00:00,5480,4965,0,14,NORMAL
2018-05-17 15:00:00,6289,5274,0,15,NORMAL
2018-05-17 16:00:00,6594,5680,0,16,NORMAL
2018-05-17 17:00:00,6171,5318,0,17,NORMAL
2018-05-17 18:00:00,4989,4306,0,18,NORMAL
2018-05-17 19:00:00,3647,3346,0,19,NORMAL
2018-05-17 20:00:00,3400,2895,0,20,NORMAL
2018-05-17 21:00:00,3238,2703,0,21,NORMAL
2018-05-17 22:00:00,2677,2240,0,22,NORMAL
2018-05-17 23:00:00,1852,1525,0,23,NORMAL
2018-05-18 00:00:00,736,896,0,0,NORMAL
2018-05-18 01:00:00,453,577,0,1,NORMAL
2018-05-18 02:00:00,365,457,0,2,NORMAL
2018-05-18 03:00:00,351,457,0,3,NORMAL
2018-05-18 04:00:00,846,804,0,4,NORMAL
2018-05-18 05:00:00,2786,2173,0,5,NORMAL
2018-05-18 06:00:00,5552,4111,0,6,NORMAL
2018-05-18 07:00:00,6583,4740,0,7,NORMAL
2018-05-18 08:00:00,5321,4620,0,8,NORMAL
2018-05-18 09:00:00,4984,4419,0,9,NORMAL
2018-05-18 10:00:00,4736,4245,0,10,NORMAL
2018-05-18 11:00:00,5133,4506,0,11,NORMAL
2018-05-18 12:00:00,5337,4738,0,12,NORMAL
2018-05-18 13:00:00,5316,4763,0,13,NORMAL
2018-05-18 14:00:00,5810,4965,0,14,NORMAL
2018-05-18 15:00:00,6400,5274,0,15,NORMAL
2018-05-18 16:00:00,6496,5680,0,16,NORMAL
2018-05-18 17:00:00,6197,5318,0,17,NORMAL
2018-05-18 18:00:00,5241,4306,0,18,NORMAL
2018-05-18 19:00:00,3850,3346,0,19,NORMAL
2018-05-18 20:00:00,3441,2895,0,20,NORMAL
2018-05-18 21:00:00,3196,2703,0,21,NORMAL
2018-05-18 22:00:00,2728,2240,0,22,NORMAL
2018-05-18 23:00:00,1797,1525,0,23,NORMAL
2018-05-19 00:00:00,1420,896,0,0,HIGH_ALERT
2018-05-19 01:00:00,855,577,0,1,NORMAL
2018-05-19 02:00:00,639,457,0,2,NORMAL
2018-05-19 03:00:00,494,457,0,3,NORMAL
2018-05-19 04:00:00,477,804,0,4,NORMAL
2018-05-19 05:00:00,806,2173,0,5,LOW_ALERT
2018-05-19 06:00:00,1430,4111,0,6,LOW_ALERT
2018-05-19 07:00:00,2062,4740,0,7,LOW_ALERT
2018-05-19 08:00:00,3277,4620,0,8,NORMAL
2018-05-19 09:00:00,3569,4419,0,9,NORMAL
2018-05-19 10:00:00,3857,4245,0,10,NORMAL
2018-05-19 11:00:00,4112,4506,0,11,NORMAL
2018-05-19 12:00:00,4259,4738,0,12,NORMAL
2018-05-19 13:00:00,4542,4763,0,13,NORMAL
2018-05-19 14:00:00,4802,4965,0,14,NORMAL
2018-05-19 15:00:00,4598,5274,0,15,NORMAL
2018-05-19 16:00:00,4398,5680,0,16,NORMAL
2018-05-19 17:00:00,4133,5318,0,17,NORMAL
2018-05-19 18:00:00,3640,4306,0,18,NORMAL
2018-05-19 19:00:00,2979,3346,0,19,NORMAL
2018-05-19 20:00:00,2706,2895,0,20,NORMAL
2018-05-19 21:00:00,2705,2703,0,21,NORMAL
2018-05-19 22:00:00,2714,2240,0,22,NORMAL
2018-05-19 23:00:00,2047,1525,0,23,NORMAL
2018-05-20 00:00:00,1216,896,0,0,NORMAL
2018-05-20 01:00:00,761,577,0,1,NORMAL
2018-05-20 02:00:00,525,457,0,2,NORMAL
2018-05-20 03:00:00,324,457,0,3,NORMAL
2018-05-20 04:00:00,273,804,0,4,LOW_ALERT
2018-05-20 05:00:00,433,2173,0,5,LOW_ALERT
2018-05-20 06:00:00,850,4111,0,6,LOW_ALERT
2018-05-20 07:00:00,1242,4740,0,7,LOW_ALERT
2018-05-20 08:00:00,1829,4620,0,8,LOW_ALERT
2018-05-20 09:00:00,2638,4419,0,9,NORMAL
2018-05-20 10:00:00,3501,4245,0,10,NORMAL
2018-05-20 11:00:00,4300,4506,0,11,NORMAL
